[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], sweater ,[Time], 0.014837503433227539
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16619443893432617
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17946982383728027
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.19235610961914062
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20525646209716797
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21797466278076172
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 88 ,[Category], shirt ,[Pred], sweater ,[Time], 0.23198199272155762
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24492549896240234
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2573859691619873
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2695126533508301
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28179931640625
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2950253486633301
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3072540760040283
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3197026252746582
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3319203853607178
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34432506561279297
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.35655760765075684
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3690063953399658
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3812723159790039
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3934895992279053
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.4056854248046875
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.41782426834106445
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.43004655838012695
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4423372745513916
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4545915126800537
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4668233394622803
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.47910523414611816
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4912703037261963
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.5034463405609131
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5154581069946289
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5279316902160645
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5399143695831299
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5521984100341797
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5642609596252441
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5767016410827637
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5886673927307129
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6008079051971436
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6127984523773193
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6248774528503418
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012864351272583008
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.025058269500732422
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03744173049926758
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04959583282470703
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.061767578125
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07394266128540039
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08609986305236816
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09860849380493164
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11107921600341797
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12360024452209473
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13666987419128418
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14974355697631836
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1633598804473877
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17708444595336914
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19031953811645508
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2026534080505371
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21616196632385254
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22884058952331543
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24198555946350098
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.25609254837036133
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2704591751098633
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2844221591949463
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2981877326965332
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3126680850982666
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32598137855529785
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33863258361816406
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.35147976875305176
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.36446690559387207
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3784329891204834
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.39252328872680664
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.4066448211669922
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.42005252838134766
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.43350648880004883
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 164 ,[Category], towel ,[Pred], sweater ,[Time], 0.4479691982269287
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.46068835258483887
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.474834680557251
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4881174564361572
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.5008015632629395
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.5144150257110596
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.5274813175201416
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.539543628692627
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5515964031219482
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5635998249053955
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5758101940155029
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5878565311431885
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.599999189376831
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6120474338531494
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6242384910583496
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6364789009094238
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.648604154586792
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013042211532592773
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02602076530456543
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03824138641357422
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.05048537254333496
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06282448768615723
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07528805732727051
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08771657943725586
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.10009026527404785
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11238884925842285
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12468767166137695
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.13782262802124023
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15039730072021484
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16259169578552246
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17477774620056152
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18795561790466309
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20009732246398926
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21262001991271973
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22531843185424805
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23768901824951172
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24983787536621094
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26200318336486816
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27411484718322754
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2863161563873291
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29852843284606934
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3107004165649414
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3229806423187256
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3352823257446289
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34749388694763184
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3597431182861328
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3721604347229004
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.38442134857177734
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.396625280380249
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.40888452529907227
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4211692810058594
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.43337082862854004
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4454801082611084
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.45759153366088867
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.46968817710876465
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.48181939125061035
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4939241409301758
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5059962272644043
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5180487632751465
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5301303863525391
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5422971248626709
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5546813011169434
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5667455196380615
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5787932872772217
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5908834934234619
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6030223369598389
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6150941848754883
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013341426849365234
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.025928974151611328
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03837442398071289
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.051068782806396484
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06365513801574707
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.0764167308807373
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08909225463867188
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.10160565376281738
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11436915397644043
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12697935104370117
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13943886756896973
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1518256664276123
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16411137580871582
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1765139102935791
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.188798189163208
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20122671127319336
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21363425254821777
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22620487213134766
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23851227760314941
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.25093841552734375
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2632629871368408
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27628064155578613
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28900933265686035
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30152273178100586
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3144681453704834
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3277897834777832
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.340604305267334
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3532123565673828
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3659780025482178
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.37840795516967773
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3907358646392822
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.40318751335144043
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.4159080982208252
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4286489486694336
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.440932035446167
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.45343947410583496
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4669501781463623
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4794454574584961
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4920310974121094
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.504483699798584
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.516746997833252
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5291476249694824
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5415256023406982
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5541942119598389
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5666401386260986
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5792970657348633
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5916650295257568
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6042141914367676
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6165938377380371
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6290850639343262
[train]: no. 01 ,bandwidth, 85 ,[video_idx], 41 ,[Category], pant ,[Pred], sweater ,[Time], 0.012567758560180664
[train]: no. 01 ,bandwidth, 85 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02469635009765625
[train]: no. 01 ,bandwidth, 85 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.036730289459228516
