[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.01526784896850586
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16815853118896484
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18163537979125977
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.19481897354125977
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20781755447387695
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22101426124572754
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 88 ,[Category], shirt ,[Pred], sweater ,[Time], 0.23533201217651367
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24840259552001953
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.26105546951293945
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2735862731933594
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28609251976013184
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2992994785308838
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3119184970855713
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32441234588623047
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.336716890335083
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3493075370788574
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.361738920211792
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3746681213378906
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.38721466064453125
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3998746871948242
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.41247129440307617
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.42511415481567383
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.437640905380249
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.45007967948913574
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4624593257904053
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.47479915618896484
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.48723626136779785
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.49962401390075684
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.5120038986206055
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5242366790771484
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5370175838470459
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5491142272949219
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5613231658935547
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5735924243927002
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5865890979766846
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5988974571228027
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6113848686218262
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.623779296875
[train]: no. 01 ,bandwidth, 90 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6362404823303223
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013017654418945312
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.025981903076171875
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03896641731262207
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.05190587043762207
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06484603881835938
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07793951034545898
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.09083342552185059
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.10373616218566895
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11668109893798828
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.1294548511505127
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14294767379760742
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1563725471496582
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17015409469604492
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1837937831878662
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1972196102142334
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21006107330322266
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22411894798278809
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23740625381469727
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2506978511810303
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.265303373336792
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27949047088623047
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2935788631439209
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3074922561645508
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32241344451904297
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3362123966217041
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34902048110961914
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.36204981803894043
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.37529921531677246
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.38967108726501465
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.40397167205810547
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.41832995414733887
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.4318244457244873
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.44567370414733887
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 164 ,[Category], towel ,[Pred], sweater ,[Time], 0.4606654644012451
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4737679958343506
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4884452819824219
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.5021836757659912
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.5152249336242676
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.5291213989257812
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.5425355434417725
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5550470352172852
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.567763090133667
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5807251930236816
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5932698249816895
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6059787273406982
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6185953617095947
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6310772895812988
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6437134742736816
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6561770439147949
[train]: no. 02 ,bandwidth, 90 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6689026355743408
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013338565826416016
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.026762008666992188
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.0395047664642334
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.05206918716430664
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.0649116039276123
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07785797119140625
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.09070491790771484
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.10357451438903809
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11636543273925781
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12903213500976562
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.142625093460083
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1557621955871582
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16856765747070312
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18139410018920898
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19551634788513184
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20845484733581543
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2215588092803955
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23475146293640137
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24785947799682617
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2608513832092285
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27347254753112793
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2860686779022217
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29872918128967285
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3114759922027588
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32415056228637695
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3366279602050781
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34929895401000977
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.36186766624450684
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3744847774505615
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3875088691711426
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.40015387535095215
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.41263341903686523
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.4252147674560547
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.43773460388183594
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4502241611480713
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.46272921562194824
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4753882884979248
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4881734848022461
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.500852108001709
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.5134692192077637
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5260848999023438
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5386168956756592
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5511372089385986
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5637853145599365
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5765383243560791
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.589169979095459
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6018033027648926
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6143593788146973
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6270124912261963
[train]: no. 03 ,bandwidth, 90 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6396212577819824
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.01339268684387207
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.026268720626831055
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03889799118041992
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.05162620544433594
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06437492370605469
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07709813117980957
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08980536460876465
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.10273098945617676
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.1161808967590332
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12918448448181152
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14210128784179688
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15503859519958496
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16783857345581055
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18074345588684082
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19383525848388672
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20659232139587402
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21935796737670898
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23210477828979492
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24480533599853516
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.25772690773010254
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27046918869018555
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28328561782836914
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2967562675476074
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30989956855773926
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3232431411743164
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33666110038757324
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34955334663391113
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3623473644256592
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.37573742866516113
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.388552188873291
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.40107202529907227
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.41376304626464844
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.42638111114501953
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4392869472503662
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.451932430267334
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.464733362197876
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4777250289916992
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.49044203758239746
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.5030167102813721
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.5157132148742676
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5282373428344727
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5408837795257568
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5534951686859131
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5662539005279541
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5788700580596924
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5916192531585693
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6042444705963135
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6171369552612305
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6298377513885498
[train]: no. 04 ,bandwidth, 90 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6425583362579346
[train]: no. 01 ,bandwidth, 85 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013491630554199219
[train]: no. 01 ,bandwidth, 85 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02673816680908203
[train]: no. 01 ,bandwidth, 85 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03965258598327637
